table,column,dtype,example
rehearsal_binding_dinuc.csv,coef,float,0.5383986920189726
rehearsal_binding_dinuc.csv,coef_ci_low,float,0.42809081971766316
rehearsal_binding_dinuc.csv,coef_ci_high,float,0.654206140830657
rehearsal_binding_dinuc.csv,lr_p,float,1.3420389868784208e-23
rehearsal_binding_dinuc.csv,k,int,4
rehearsal_binding_dinuc.csv,n_boot,int,2000
rehearsal_binding_dinuc.csv,seconds,float,66.9
rehearsal_binding_dinuc.csv,git_sha,string,22e54a0
rehearsal_binding_gc.csv,dataset,string,AATF:K562
rehearsal_binding_gc.csv,protein,string,AATF
rehearsal_binding_gc.csv,cell,string,K562
rehearsal_binding_gc.csv,arm,string,gc
rehearsal_binding_gc.csv,pairs,int,1043
rehearsal_binding_gc.csv,n,int,2086
rehearsal_binding_gc.csv,auroc,float,0.8514472137217574
rehearsal_binding_gc.csv,ci_low,float,0.8347829497272027
rehearsal_binding_gc.csv,ci_high,float,0.8666990690195907
rehearsal_binding_gc.csv,composition_auroc,float,0.843218130457444
rehearsal_binding_gc.csv,with_score_auroc,float,0.859664346798131
rehearsal_binding_gc.csv,delta_auroc,float,0.016446216340686992
rehearsal_binding_gc.csv,delta_ci_low,float,0.009337369788616164
rehearsal_binding_gc.csv,delta_ci_high,float,0.02355506289275782
rehearsal_binding_gc.csv,delta_p,float,5.7781403660421855e-06
rehearsal_binding_gc.csv,helps,string,True
rehearsal_binding_gc.csv,coef,float,1.2916489587741458
rehearsal_binding_gc.csv,coef_ci_low,float,1.062311745133673
rehearsal_binding_gc.csv,coef_ci_high,float,1.5745848084190959
rehearsal_binding_gc.csv,lr_p,float,1.4388292665431408e-25
rehearsal_binding_gc.csv,k,int,4
rehearsal_binding_gc.csv,n_boot,int,2000
rehearsal_binding_gc.csv,seconds,float,106.4
rehearsal_binding_gc.csv,git_sha,string,a879bff
release_facts.csv,check,string,tests collected
release_facts.csv,value,int,731
release_facts.csv,n,empty,
release_facts.csv,note,string,derived from the built release by script
robustness.csv,check,string,"composition share, GC-matched"
robustness.csv,value,float,0.948331166936274
robustness.csv,ci_low,float,0.9208815084618847
robustness.csv,ci_high,float,0.9743486198944842
robustness.csv,n,int,94
robustness.csv,note,string,"ratio of means, dataset bootstrap"
robustness.csv,p,empty,
robustness_leakage.csv,dataset,string,AKAP1:HepG2
robustness_leakage.csv,n_test,int,2374
robustness_leakage.csv,n_train,int,9512
robustness_leakage.csv,mean_shared,float,0.0049765314718979
robustness_leakage.csv,frac_any,float,0.035804549283909
robustness_leakage.csv,frac_gt50,float,0.0008424599831508
robustness_leakage.csv,frac_gt90,float,0.0
scale_check.csv,check,string,"k-mer size, both arms"
scale_check.csv,value,float,4.0
scale_check.csv,ci_low,empty,
scale_check.csv,ci_high,empty,
scale_check.csv,n,int,94
scale_check.csv,note,string,observed [np.int64(4)]; -1 means the arm
scale_sweep.csv,check,string,"fold range, raw AUROC gain"
scale_sweep.csv,value,float,5.417293920497077
scale_sweep.csv,ci_low,float,4.427867828708459
scale_sweep.csv,ci_high,float,6.582629896953689
scale_sweep.csv,n,int,94
scale_sweep.csv,note,empty,
score_scale_check.csv,check,string,max |probability-scale gain - published 
score_scale_check.csv,value,float,0.0
score_scale_check.csv,n,int,94
score_scale_check.csv,ci_low,empty,
score_scale_check.csv,ci_high,empty,
score_scale_check.csv,note,empty,
score_scale_per_dataset.csv,dataset,string,AATF:K562
score_scale_per_dataset.csv,protein,string,AATF
score_scale_per_dataset.csv,cell,string,K562
score_scale_per_dataset.csv,kmer_logit_gc,float,0.016446216340686992
score_scale_per_dataset.csv,kmer_prob_gc,float,0.015123422460286307
score_scale_per_dataset.csv,cnn_prob_gc,float,0.00636117696481775
score_scale_per_dataset.csv,cnn_logit_gc,float,0.0062756871587876795
score_scale_per_dataset.csv,cnn_published_gc,float,0.0063611769648177
score_scale_per_dataset.csv,splicebert_prob_gc,float,0.02683184890550061
score_scale_per_dataset.csv,splicebert_logit_gc,float,0.029139154423086233
score_scale_per_dataset.csv,splicebert_published_gc,float,0.0268318489055006
score_scale_per_dataset.csv,kmer_logit_dn,float,0.04807707941647865
score_scale_per_dataset.csv,kmer_prob_dn,float,0.04540199441877646
score_scale_per_dataset.csv,cnn_prob_dn,float,-0.014466510520203979
score_scale_per_dataset.csv,cnn_logit_dn,float,-0.014048902881407144
score_scale_per_dataset.csv,cnn_published_dn,float,-0.0144665105202039
score_scale_per_dataset.csv,splicebert_prob_dn,float,0.10133660117015697
score_scale_per_dataset.csv,splicebert_logit_dn,float,0.11236041593036206
score_scale_per_dataset.csv,splicebert_published_dn,float,0.1013366011701569
score_scale_per_dataset.csv,kmer_logit_neg2,float,0.05085080741904435
score_scale_per_dataset.csv,kmer_prob_neg2,float,0.04845709285020272
score_scale_per_dataset.csv,cnn_prob_neg2,float,0.00672060184823442
score_scale_per_dataset.csv,cnn_logit_neg2,float,0.0070928961648168976
score_scale_per_dataset.csv,cnn_published_neg2,float,0.0067206018482344
score_scale_per_dataset.csv,splicebert_prob_neg2,float,0.09071203815970785
score_scale_per_dataset.csv,splicebert_logit_neg2,float,0.09272794294061038
score_scale_per_dataset.csv,splicebert_published_neg2,float,0.0907120381597078
shuffled_arm.csv,check,string,pairs whose dinucleotide counts differ f
shuffled_arm.csv,value,float,0.0
shuffled_arm.csv,n,int,94
shuffled_arm.csv,note,empty,
shuffled_arm.csv,ci_low,empty,
shuffled_arm.csv,ci_high,empty,
shuffled_arm_per_dataset.csv,dataset,string,AATF:K562
shuffled_arm_per_dataset.csv,protein,string,AATF
shuffled_arm_per_dataset.csv,cell,string,K562
shuffled_arm_per_dataset.csv,pairs,int,1043
shuffled_arm_per_dataset.csv,dropped_failed,int,0
shuffled_arm_per_dataset.csv,dropped_similar,int,0
shuffled_arm_per_dataset.csv,dinuc_violations,int,0
shuffled_arm_per_dataset.csv,tied_composition_rows,int,1043
shuffled_arm_per_dataset.csv,comp_auroc,float,0.5
shuffled_arm_per_dataset.csv,full_auroc,float,0.6975182217384951
shuffled_arm_per_dataset.csv,kmer_gain,float,0.1975182217384951
shuffled_arm_per_dataset.csv,kmer_alone,float,0.7011860101907526
standalone_auroc.csv,check,string,"model alone, dn arm"
standalone_auroc.csv,value,float,0.6879277902424243
standalone_auroc.csv,n,int,94
standalone_auroc.csv,ci_low,empty,
standalone_auroc.csv,ci_high,empty,
standalone_auroc.csv,note,empty,
standalone_auroc_per_dataset.csv,dataset,string,AATF:K562
standalone_auroc_per_dataset.csv,protein,string,AATF
standalone_auroc_per_dataset.csv,cell,string,K562
standalone_auroc_per_dataset.csv,auroc_dn,float,0.6752484465937165
standalone_auroc_per_dataset.csv,n_dn,int,2162
standalone_auroc_per_dataset.csv,auroc_gc,float,0.8514472137217574
standalone_auroc_per_dataset.csv,n_gc,int,2086
standalone_auroc_per_dataset.csv,auroc_neg2,float,0.8059353825760744
standalone_auroc_per_dataset.csv,n_neg2,int,2086
strand_asymmetry.csv,check,string,"frac_sense, GC arm"
strand_asymmetry.csv,value,float,0.4275413384228339
strand_asymmetry.csv,n,int,40
strand_asymmetry.csv,note,string,sd 0.0176; 0.5 is a coin flip
strand_asymmetry_per_dataset.csv,dataset,string,AQR:HepG2
strand_asymmetry_per_dataset.csv,frac_sense_gc,float,0.42931649739225913
strand_asymmetry_per_dataset.csv,frac_sense_dn,float,0.452571840374741
strand_asymmetry_per_dataset.csv,frac_amb_gc,float,0.1456674901637844
strand_asymmetry_per_dataset.csv,frac_amb_dn,float,0.1451220610755788
strand_asymmetry_per_dataset.csv,n_neg_gc,int,10929
strand_asymmetry_per_dataset.csv,n_neg_dn,int,11101
strand_asymmetry_per_dataset.csv,ngenes_kept_gc,float,1.106777493606138
strand_asymmetry_per_dataset.csv,ngenes_dropped_gc,float,1.3671637004970338
strand_asymmetry_per_dataset.csv,intron_kept_gc,float,0.45758738277919864
strand_asymmetry_per_dataset.csv,exon_nc_kept_gc,float,0.18201193520886616
strand_asymmetry_per_dataset.csv,gc_kept_gc,float,0.5526658354646207
strand_asymmetry_per_dataset.csv,intron_dropped_gc,float,0.39730639730639733
strand_asymmetry_per_dataset.csv,exon_nc_dropped_gc,float,0.22510822510822512
strand_asymmetry_per_dataset.csv,gc_dropped_gc,float,0.5548497033830367
strand_asymmetry_per_dataset.csv,ngenes_kept_dn,float,1.1027070063694266
strand_asymmetry_per_dataset.csv,ngenes_dropped_dn,float,1.3893368438374198
strand_asymmetry_per_dataset.csv,intron_kept_dn,float,0.46596337579617836
strand_asymmetry_per_dataset.csv,exon_nc_kept_dn,float,0.17257165605095542
strand_asymmetry_per_dataset.csv,gc_kept_dn,float,0.5490737460191083
strand_asymmetry_per_dataset.csv,intron_dropped_dn,float,0.40760243541221
strand_asymmetry_per_dataset.csv,exon_nc_dropped_dn,float,0.23004772091492512
strand_asymmetry_per_dataset.csv,gc_dropped_dn,float,0.5569247490538095
strand_audit.csv,dataset,string,AQR:HepG2
strand_audit.csv,n_neg,int,11101
strand_audit.csv,unambiguous,int,9490
strand_audit.csv,frac_sense,float,0.5293993677555321
strand_audit.csv,frac_no_gene,float,0.0
strand_audit.csv,frac_ambiguous,float,0.1451220610755788
strand_audit_summary.csv,check,string,frac_sense vs THE CLAIM: k-mer share min
strand_audit_summary.csv,value,float,0.22532833020637902
strand_audit_summary.csv,p,float,0.1621236841219711
strand_audit_summary.csv,n,int,40
strand_contrast.csv,check,string,mean frac_sense on these datasets
strand_contrast.csv,value,float,0.5519308978631435
strand_contrast.csv,ci_low,empty,
strand_contrast.csv,ci_high,empty,
strand_contrast.csv,n,int,40
strand_contrast.csv,note,string,range 0.433-0.615
strand_placebo.csv,check,string,"contrast, full data"
strand_placebo.csv,value,float,0.037765276069463165
strand_placebo.csv,ci_low,float,0.028788926729771052
strand_placebo.csv,ci_high,float,0.04779537709315763
strand_placebo.csv,n,int,40
strand_placebo.csv,note,string,published contrast on all 94 is +0.0397
strand_placebo_per_dataset.csv,dataset,string,AQR:HepG2
strand_placebo_per_dataset.csv,design,string,region_x_genedensity_q4
strand_placebo_per_dataset.csv,n_pairs_gc,int,10929
strand_placebo_per_dataset.csv,n_sense_gc,int,4692
strand_placebo_per_dataset.csv,full_gc,float,0.1041183638316776
strand_placebo_per_dataset.csv,sense_gc,float,0.1039349595800366
strand_placebo_per_dataset.csv,placebo_gc,float,0.0966552825400147
strand_placebo_per_dataset.csv,placebo_sd_gc,float,0.0060606434598351
strand_placebo_per_dataset.csv,placebo_strat_gc,float,0.0968181338753671
strand_placebo_per_dataset.csv,placebo_strat_sd_gc,float,0.004611673217244
strand_placebo_per_dataset.csv,strat_deficit_gc,float,0.0
strand_placebo_per_dataset.csv,n_pairs_dn,int,11101
strand_placebo_per_dataset.csv,n_sense_dn,int,5024
strand_placebo_per_dataset.csv,full_dn,float,0.1337635525961269
strand_placebo_per_dataset.csv,sense_dn,float,0.1289577939901213
strand_placebo_per_dataset.csv,placebo_dn,float,0.1253652590970982
strand_placebo_per_dataset.csv,placebo_sd_dn,float,0.0032814852936312
strand_placebo_per_dataset.csv,placebo_strat_dn,float,0.1224582117301919
strand_placebo_per_dataset.csv,placebo_strat_sd_dn,float,0.004156856183865
strand_placebo_per_dataset.csv,strat_deficit_dn,float,0.0
strand_placebo_per_dataset.csv,c_full,float,0.0296451887644493
strand_placebo_per_dataset.csv,c_sense,float,0.0250228344100846
strand_placebo_per_dataset.csv,c_placebo,float,0.0287099765570834
strand_placebo_per_dataset.csv,c_placebo_strat,float,0.0256400778548248
strand_placebo_per_dataset.csv,excess,float,-0.0036871421469987
strand_placebo_per_dataset.csv,excess_strat,float,-0.0006172434447401
strand_placebo_per_dataset.csv,locus_mix,float,-0.0030698987022586
strand_placebo_per_dataset.csv,corrected,float,0.0290279453197092
supplementary_table_s1.csv,dataset,string,AATF:K562
supplementary_table_s1.csv,protein,string,AATF
supplementary_table_s1.csv,cell,string,K562
supplementary_table_s1.csv,accession,string,ENCFF955LYD
supplementary_table_s1.csv,experiment,string,ENCSR819XBT
supplementary_table_s1.csv,n_replicates,int,2
supplementary_table_s1.csv,pairs,int,1081
supplementary_table_s1.csv,in_three_arm_panel,string,True
supplementary_table_s1.csv,comp_gc,float,0.843218130457444
supplementary_table_s1.csv,comp_dn,float,0.6362526218143513
supplementary_table_s1.csv,comp_neg2,float,0.7559330385007478
supplementary_table_s1.csv,gain_gc,float,0.0164462163406869
supplementary_table_s1.csv,gain_dn,float,0.0480770794164786
supplementary_table_s1.csv,gain_neg2,float,0.0508508074190443
sweep_dinuc.csv,dataset,string,AATF:K562
sweep_dinuc.csv,protein,string,AATF
sweep_dinuc.csv,cell,string,K562
sweep_dinuc.csv,model,string,cnn
sweep_dinuc.csv,arm,string,dinuc
sweep_dinuc.csv,n_folds,int,5
sweep_dinuc.csv,n,int,2162
sweep_dinuc.csv,pooled_auroc,float,0.6254256303265298
sweep_dinuc.csv,ci_low,float,0.6018008323634718
sweep_dinuc.csv,ci_high,float,0.6484675350278722
sweep_dinuc.csv,mean_fold_auroc,float,0.644398
sweep_dinuc.csv,seconds,float,166.0
sweep_dinuc.csv,git_sha,string,971b1ac
sweep_dinuc.csv,kmer_auroc,float,0.6765842775858514
sweep_dinuc.csv,delta_vs_kmer,float,-0.0511586472593216
sweep_dinuc.csv,delong_z,float,-3.795831068846739
sweep_dinuc.csv,delong_p,float,0.0001471496775336
three_arm_contrast.csv,check,string,"composition alone, gc arm"
three_arm_contrast.csv,value,float,0.7827305897323874
three_arm_contrast.csv,ci_low,float,0.7637020257897746
three_arm_contrast.csv,ci_high,float,0.8015592632544095
three_arm_contrast.csv,n,int,94
three_arm_contrast.csv,note,empty,
three_arm_models.csv,check,string,"composition AUROC, dn arm"
three_arm_models.csv,value,float,0.6274272695414447
three_arm_models.csv,ci_low,float,0.6126206062264972
three_arm_models.csv,ci_high,float,0.6432075289728194
three_arm_models.csv,n,int,94
three_arm_models.csv,note,empty,
three_arm_models_per_dataset.csv,dataset,string,AATF:K562
three_arm_models_per_dataset.csv,protein,string,AATF
three_arm_models_per_dataset.csv,cell,string,K562
three_arm_models_per_dataset.csv,comp_dn,float,0.6362526218143513
three_arm_models_per_dataset.csv,kmer_gain_dn,float,0.0480770794164786
three_arm_models_per_dataset.csv,cnn_gain_dn,float,-0.0144665105202039
three_arm_models_per_dataset.csv,splicebert_gain_dn,float,0.1013366011701569
three_arm_models_per_dataset.csv,comp_gc,float,0.843218130457444
three_arm_models_per_dataset.csv,kmer_gain_gc,float,0.0164462163406869
three_arm_models_per_dataset.csv,cnn_gain_gc,float,0.0063611769648177
three_arm_models_per_dataset.csv,splicebert_gain_gc,float,0.0268318489055006
three_arm_models_per_dataset.csv,comp_neg2,float,0.7559330385007478
three_arm_models_per_dataset.csv,kmer_gain_neg2,float,0.0508508074190443
three_arm_models_per_dataset.csv,cnn_gain_neg2,float,0.0067206018482344
three_arm_models_per_dataset.csv,splicebert_gain_neg2,float,0.0907120381597078
three_arm_per_dataset.csv,dataset,string,AATF:K562
three_arm_per_dataset.csv,protein,string,AATF
three_arm_per_dataset.csv,cell,string,K562
three_arm_per_dataset.csv,comp_gc,float,0.843218130457444
three_arm_per_dataset.csv,full_gc,float,0.859664346798131
three_arm_per_dataset.csv,gain_gc,float,0.016446216340686992
three_arm_per_dataset.csv,n_gc,int,2086
three_arm_per_dataset.csv,comp_dn,float,0.6362526218143513
three_arm_per_dataset.csv,full_dn,float,0.6843297012308299
three_arm_per_dataset.csv,gain_dn,float,0.04807707941647865
three_arm_per_dataset.csv,n_dn,int,2162
three_arm_per_dataset.csv,comp_neg2,float,0.7559330385007478
three_arm_per_dataset.csv,full_neg2,float,0.8067838459197921
three_arm_per_dataset.csv,gain_neg2,float,0.05085080741904435
three_arm_per_dataset.csv,n_neg2,int,2086
transport_check.csv,check,string,"fold range at the headroom coordinate, p"
transport_check.csv,value,float,2.002068676366967
transport_check.csv,n,empty,
transport_check.csv,ci_low,empty,
transport_check.csv,ci_high,empty,
transport_check.csv,note,empty,
unattributed/backend_replication.csv,dataset,string,DDX6:HepG2
unattributed/backend_replication.csv,gain_gc,float,-0.004027488546439084
unattributed/backend_replication.csv,gain_dn,float,-0.020753016881369546
unattributed/backend_replication.csv,pub,float,0.0207974073488289
unattributed/backend_replication.csv,same,float,-0.016725528334930462
unattributed/substitution_baseline.csv,dataset,string,AGGF1:HepG2
unattributed/substitution_baseline.csv,n,int,82
unattributed/substitution_baseline.csv,n_path,int,22
unattributed/substitution_baseline.csv,auroc_subtype,float,0.48863636363636365
unattributed/substitution_baseline.csv,auroc_kmer_delta,float,0.3659090909090909
unconditional_refit.csv,standardisation,string,pooled
unconditional_refit.csv,check,string,"coef, TRULY unconditional"
unconditional_refit.csv,value,float,0.26733876662512773
unconditional_refit.csv,ci_low,float,0.21826324243368692
unconditional_refit.csv,ci_high,float,0.31903257303966637
unconditional_refit.csv,n,int,27492
unconditional_refit.csv,note,empty,
variant_assignments.csv,protein,string,AATF
variant_assignments.csv,cell,string,K562
variant_assignments.csv,pairs,int,1081
variant_assignments.csv,vid,string,chr1:1054081:G:A
variant_assignments.csv,chrom,string,chr1
variant_assignments.csv,pos,int,1054080
variant_assignments.csv,pos_vcf,int,1054081
variant_assignments.csv,ref,string,G
variant_assignments.csv,alt,string,A
variant_assignments.csv,label,int,0
variant_assignments.csv,fold,int,0
variant_assignments.csv,strand,string,+
variant_assignments.csv,peak_distance,int,0
variant_coefficients.csv,arm,string,matched
variant_coefficients.csv,standardisation,string,pooled
variant_coefficients.csv,coef,float,1.6054004160565885
variant_coefficients.csv,ci_low,float,1.4926367545199204
variant_coefficients.csv,ci_high,float,1.7218460513666445
variant_coefficients.csv,p_wald,float,0.0
variant_coefficients.csv,n_variants,int,18998
variant_coefficients.csv,n_clusters,int,1426
variant_conservation.csv,vid,string,chr11:116837071:C:A
variant_conservation.csv,chrom,string,chr11
variant_conservation.csv,pos_vcf,int,116837071
variant_conservation.csv,conservation,float,1.7239999771118164
variant_ladder.csv,arm,string,matched
variant_ladder.csv,n_variants,int,18998
variant_ladder.csv,n_clusters,float,1426.0
variant_ladder.csv,auroc,float,0.8293956988033531
variant_ladder.csv,coef,float,1.6054004160565885
variant_ladder.csv,ci_low,float,1.4926367545199204
variant_ladder.csv,ci_high,float,1.7218460513666445
variant_ladder.csv,p_wald,float,0.0
variant_ladder_paired.csv,min_pathogenic,int,0
variant_ladder_paired.csv,n_datasets,int,82
variant_ladder_paired.csv,matched,float,0.6644509845355678
variant_ladder_paired.csv,mismatched,float,0.6758625895002147
variant_ladder_paired.csv,conservation,float,0.8725877596835007
variant_ladder_paired.csv,specificity_gap,float,-0.011411604964646866
variant_ladder_paired.csv,matched_wins,int,45
variant_ladder_paired.csv,p_specificity,float,0.8709627614302943
variant_ladder_paired.csv,conservation_lead,float,0.20813677514793258
variant_ladder_paired.csv,conservation_wins,int,73
variant_ladder_paired.csv,p_conservation,float,3.825979799122359e-13
variant_ladder_paired.csv,block_prevalence,float,0.8024747680631051
variant_ladder_paired.csv,model_minus_prevalence,float,-0.11389570746101794
variant_ladder_paired.csv,model_beats_prevalence,int,21
variant_ladder_paired.csv,p_vs_prevalence,float,5.240851689386083e-06
variant_scores.csv,protein,string,AATF
variant_scores.csv,cell,string,K562
variant_scores.csv,vid,string,chr11:116837071:C:A
variant_scores.csv,label,int,1
variant_scores.csv,fold,int,3
variant_scores.csv,delta,float,0.099399275515438
variant_specificity.csv,dataset,string,AATF:K562
variant_specificity.csv,protein,string,AATF
variant_specificity.csv,cell,string,K562
variant_specificity.csv,donor,string,LSM11:K562
variant_specificity.csv,same_cell,string,True
variant_specificity.csv,n,int,54
variant_specificity.csv,n_pathogenic,int,15
variant_specificity.csv,auroc_matched,float,0.541880341880342
variant_specificity.csv,auroc_mismatched,float,0.4222222222222222
variant_specificity.csv,auroc_conservation,float,0.8923076923076922
variant_specificity.csv,auroc_block_prevalence,float,0.796875
variant_specificity.csv,n_common,float,46.0
variant_specificity.csv,auroc_matched_common,float,0.5959821428571429
variant_specificity.csv,auroc_conservation_common,float,0.921875
variant_specificity_attacks.csv,attack,string,gap rises with power (spearman)
variant_specificity_attacks.csv,value,float,0.9834063912723829
variant_specificity_attacks.csv,note,string,gap -0.0114 to +0.1172 over 21 threshold
variant_specificity_controls.csv,check,string,floor vs donor cell line
variant_specificity_controls.csv,value,float,-0.00999981666039329
variant_specificity_controls.csv,p,float,0.8311354055964683
variant_specificity_controls.csv,note,string,"same-cell 0.6865 n=25, cross-cell 0.6965"
variant_specificity_refit.csv,arm,string,matched
variant_specificity_refit.csv,controls,string,conservation only
variant_specificity_refit.csv,coef,float,1.1214387093084872
variant_specificity_refit.csv,ci_low,float,1.0357967296347481
variant_specificity_refit.csv,ci_high,float,1.212649912015261
variant_specificity_refit.csv,n,int,18830
variant_tasks.tsv,idx,int,0
variant_tasks.tsv,cell,string,K562
variant_tasks.tsv,protein,string,AATF
variant_tasks.tsv,n_windows,int,270
variant_tasks.tsv,n_variants,int,54
variant_threshold_curve.csv,min_pathogenic,int,0
variant_threshold_curve.csv,n_datasets,int,82
variant_threshold_curve.csv,matched,float,0.6644509845355678
variant_threshold_curve.csv,mismatched,float,0.6758625895002147
variant_threshold_curve.csv,gap,float,-0.011411604964646866
variant_threshold_curve.csv,matched_wins,int,45
variant_threshold_curve.csv,p,float,0.8709627614302943
verify_summary.csv,name,string,assertions
verify_summary.csv,value,int,1013
window_centring.csv,check,string,datasets rebuilt under every centring
window_centring.csv,value,float,10.0
window_centring.csv,n,int,60
window_centring.csv,note,empty,
window_centring_per_dataset.csv,dataset,string,LARP4:K562
window_centring_per_dataset.csv,protein,string,LARP4
window_centring_per_dataset.csv,cell,string,K562
window_centring_per_dataset.csv,centre,string,midpoint
window_centring_per_dataset.csv,arm,string,gc
window_centring_per_dataset.csv,n_positives,int,430
window_centring_per_dataset.csv,dropped_bounds,int,0
window_centring_per_dataset.csv,dropped_n,int,0
window_centring_per_dataset.csv,dropped_region,int,0
window_centring_per_dataset.csv,mean_l1,empty,
window_centring_per_dataset.csv,seconds,float,2.5
window_centring_per_dataset.csv,pairs,int,430
window_centring_per_dataset.csv,comp,float,0.7424391563007031
window_centring_per_dataset.csv,gain,float,0.0023958896700920773
